id,title,description,link,image_link,additional_image_link,availability,price,sale_price,condition,brand,gtin,mpn,identifier_exists,google_product_category,product_type,category,shipping,shipping_weight,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
glass-railing-balcony-20x2-5-std,Balcony Glass Railing System 2.5 ft glass × 20 ft run · 12mm | Woodenmax,121×45 heavy bottom rail · parapet wall · Glass area 50.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/balcony-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,46107.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-balcony-20x3-std,Balcony Glass Railing System 3 ft glass × 20 ft run · 12mm | Woodenmax,121×45 heavy bottom rail · parapet wall · Glass area 60.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/balcony-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,49286.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-balcony-20x3-5-std,Balcony Glass Railing System 3.5 ft glass × 20 ft run · 12mm | Woodenmax,121×45 heavy bottom rail · parapet wall · Glass area 70.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/balcony-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,52465.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-balcony-20x4-std,Balcony Glass Railing System 4 ft commercial × 20 ft · 12mm | Woodenmax,Commercial facade (no parapet) · 121×45 heavy bottom · 4 ft glass height. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/balcony-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,55644.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-8x2-std,Staircase Glass Railing System 2 ft glass × 8 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 16.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,13348.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-8x2-5-std,Staircase Glass Railing System 2.5 ft glass × 8 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 20.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,14874.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-8x3-std,Staircase Glass Railing System 3 ft glass × 8 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 24.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,16400.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-8x3-5-std,Staircase Glass Railing System 3.5 ft glass × 8 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 28.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,17926.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-10x2-std,Staircase Glass Railing System 2 ft glass × 10 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 20.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,15986.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-10x2-5-std,Staircase Glass Railing System 2.5 ft glass × 10 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 25.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,17893.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-10x3-std,Staircase Glass Railing System 3 ft glass × 10 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 30.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,19801.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-10x3-5-std,Staircase Glass Railing System 3.5 ft glass × 10 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 35.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,21708.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-12x2-std,Staircase Glass Railing System 2 ft glass × 12 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 24.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,19323.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-12x2-5-std,Staircase Glass Railing System 2.5 ft glass × 12 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 30.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,21612.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-12x3-std,Staircase Glass Railing System 3 ft glass × 12 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 36.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,23901.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-12x3-5-std,Staircase Glass Railing System 3.5 ft glass × 12 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 42.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,26190.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-14x2-std,Staircase Glass Railing System 2 ft glass × 14 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 28.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,22660.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-14x2-5-std,Staircase Glass Railing System 2.5 ft glass × 14 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 35.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,25331.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-14x3-std,Staircase Glass Railing System 3 ft glass × 14 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 42.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,28001.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-14x3-5-std,Staircase Glass Railing System 3.5 ft glass × 14 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 49.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,30671.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
glass-railing-staircase-16x2-std,Staircase Glass Railing System 2 ft glass × 16 ft run · 12mm | Woodenmax,SS pillar on treads · 25×25 handrail · Glass area 32.0 sq.ft · Live calculator rate. Live package rate from WoodenMax calculator. GST 18% extra. Hyderabad factory. India-wide supply. Configure custom sizes on product page.,https://woodenmax.in/products/glass-railing/staircase-glass-railing,https://woodenmax.in/images/products/Window%20Price%20Per%20Sqft/sliding-window-price-range-india-1200.webp,,in stock,25997.00 INR,,new,Woodenmax,,,no,Hardware > Building Materials,Home & Garden > glass-railing,glass-railing,IN::Standard:0.00 INR,,glass-railing,luxury,package,standard-size-package,2026
